state name,city name,year,month,day of week,time of day,accident severity,number of vehicles involved,vehicle type involved,number of casualties,number of fatalities,weather conditions,road type,road condition,lighting conditions,traffic control presence,speed limit (km/h),driver age,driver gender,driver license status,alcohol involvement,accident location details,latitude,longitude,number_of_death,hour,date,location,severity,vehicle,vehicles_count,casualties,fatalities,weather,road_type,road_condition,lighting,traffic,speed,age,gender,license,alcohol,lat,lng,age_group,is_weekend
Manipur,Unknown,2022,May,Friday,03:41,Fatal,1,Pedestrian,9,5,Foggy,State Highway,Damaged,Daylight,,49,24,Male,,Yes,Bridge,24.07539547,86.72851357,4,3,2022-05-01,Manipur - Unknown,Fatal,Pedestrian,1,9,5,Foggy,State Highway,Damaged,Daylight,,49,24,Male,,Yes,24.07539547,86.72851357,Young,False
Odisha,Unknown,2018,October,Friday,18:58,Minor,3,Auto-Rickshaw,9,1,Stormy,National Highway,Under Construction,Dusk,Police Checkpost,83,46,Female,,No,Bridge,9.811064889,76.29129689,5,18,2018-10-01,Odisha - Unknown,Minor,Auto-Rickshaw,3,9,1,Stormy,National Highway,Under Construction,Dusk,Police Checkpost,83,46,Female,,No,9.811064889,76.29129689,Mid-age,False
Jammu and Kashmir,Unknown,2021,July,Saturday,17:21,Fatal,2,Pedestrian,2,2,Hazy,National Highway,Wet,Dusk,Signs,51,29,Female,Valid,No,Straight Road,28.2489327,91.66246123,1,17,2021-07-01,Jammu and Kashmir - Unknown,Fatal,Pedestrian,2,2,2,Hazy,National Highway,Wet,Dusk,Signs,51,29,Female,Valid,No,28.2489327,91.66246123,Young,True
Himachal Pradesh,Unknown,2023,August,Thursday,15:14,Serious,2,Cycle,10,3,Rainy,Urban Road,Dry,Dark,Signals,96,47,Female,Valid,No,Curve,13.66745101,92.97972989,6,15,2023-08-01,Himachal Pradesh - Unknown,Serious,Cycle,2,10,3,Rainy,Urban Road,Dry,Dark,Signals,96,47,Female,Valid,No,13.66745101,92.97972989,Mid-age,False
Uttar Pradesh,Varanasi,2018,November,Thursday,03:28,Minor,4,Two-Wheeler,8,4,Rainy,State Highway,Dry,Dusk,Signals,60,43,Male,,Yes,Curve,32.24746581,92.54891582,7,3,2018-11-01,Uttar Pradesh - Varanasi,Minor,Two-Wheeler,4,8,4,Rainy,State Highway,Dry,Dusk,Signals,60,43,Male,,Yes,32.24746581,92.54891582,Adult,False
Telangana,Unknown,2018,October,Sunday,04:55,Minor,3,Two-Wheeler,9,1,Foggy,National Highway,Wet,Dawn,Signals,106,63,Male,Expired,No,Intersection,13.53877029,94.64886948,2,4,2018-10-01,Telangana - Unknown,Minor,Two-Wheeler,3,9,1,Foggy,National Highway,Wet,Dawn,Signals,106,63,Male,Expired,No,13.53877029,94.64886948,Senior,True
Tripura,Unknown,2022,October,Saturday,22:25,Minor,3,Car,10,4,Stormy,Urban Road,Dry,Dusk,Signs,105,38,Female,Expired,Yes,Intersection,13.14856846,75.31498959,9,22,2022-10-01,Tripura - Unknown,Minor,Car,3,10,4,Stormy,Urban Road,Dry,Dusk,Signs,105,38,Female,Expired,Yes,13.14856846,75.31498959,Adult,True
Goa,Unknown,2023,August,Wednesday,19:24,Fatal,5,Car,5,0,Clear,Urban Road,Wet,Dark,Police Checkpost,84,63,Female,Expired,Yes,Straight Road,8.986841032,89.89621593,7,19,2023-08-01,Goa - Unknown,Fatal,Car,5,5,0,Clear,Urban Road,Wet,Dark,Police Checkpost,84,63,Female,Expired,Yes,8.986841032,89.89621593,Senior,False
Karnataka,Mysore,2021,October,Saturday,11:32,Minor,3,Car,1,3,Foggy,State Highway,Wet,Dusk,Police Checkpost,57,60,Female,Expired,Yes,Straight Road,20.74580752,81.35564542,6,11,2021-10-01,Karnataka - Mysore,Minor,Car,3,1,3,Foggy,State Highway,Wet,Dusk,Police Checkpost,57,60,Female,Expired,Yes,20.74580752,81.35564542,Mid-age,True
Arunachal Pradesh,Unknown,2022,May,Monday,19:02,Minor,5,Auto-Rickshaw,8,4,Clear,State Highway,Wet,Dark,Police Checkpost,103,66,Male,Expired,No,Straight Road,23.2507106,92.41795803,2,19,2022-05-01,Arunachal Pradesh - Unknown,Minor,Auto-Rickshaw,5,8,4,Clear,State Highway,Wet,Dark,Police Checkpost,103,66,Male,Expired,No,23.2507106,92.41795803,Senior,False
Jammu and Kashmir,Unknown,2023,August,Sunday,23:23,Fatal,3,Pedestrian,1,5,Stormy,Village Road,Wet,Dawn,Signs,70,43,Female,,Yes,Straight Road,9.774133265,89.12622964,6,23,2023-08-01,Jammu and Kashmir - Unknown,Fatal,Pedestrian,3,1,5,Stormy,Village Road,Wet,Dawn,Signs,70,43,Female,,Yes,9.774133265,89.12622964,Adult,True
Andhra Pradesh,Vijayawada,2021,November,Friday,13:45,Serious,4,Auto-Rickshaw,9,5,Hazy,Urban Road,Wet,Dark,Police Checkpost,71,37,Female,Valid,Yes,Curve,28.93924565,90.51697595,2,13,2021-11-01,Andhra Pradesh - Vijayawada,Serious,Auto-Rickshaw,4,9,5,Hazy,Urban Road,Wet,Dark,Police Checkpost,71,37,Female,Valid,Yes,28.93924565,90.51697595,Adult,False
Gujarat,Vadodara,2021,October,Thursday,18:39,Fatal,3,Bus,2,0,Foggy,Urban Road,Dry,Daylight,Police Checkpost,57,60,Male,Expired,Yes,Curve,20.23879854,87.02869329,6,18,2021-10-01,Gujarat - Vadodara,Fatal,Bus,3,2,0,Foggy,Urban Road,Dry,Daylight,Police Checkpost,57,60,Male,Expired,Yes,20.23879854,87.02869329,Mid-age,False
Maharashtra,Mumbai,2019,January,Friday,14:28,Minor,3,Car,4,0,Rainy,Village Road,Wet,Dusk,Signals,39,23,Female,Expired,No,Intersection,22.15853727,73.14543431,6,14,2019-01-01,Maharashtra - Mumbai,Minor,Car,3,4,0,Rainy,Village Road,Wet,Dusk,Signals,39,23,Female,Expired,No,22.15853727,73.14543431,Young,False
Madhya Pradesh,Unknown,2023,October,Thursday,05:08,Minor,5,Pedestrian,4,0,Stormy,Urban Road,Damaged,Daylight,Signs,103,40,Female,,No,Bridge,19.90059417,83.80578065,7,5,2023-10-01,Madhya Pradesh - Unknown,Minor,Pedestrian,5,4,0,Stormy,Urban Road,Damaged,Daylight,Signs,103,40,Female,,No,19.90059417,83.80578065,Adult,False
Delhi,Rohini,2023,March,Saturday,18:23,Minor,3,Bus,0,3,Clear,National Highway,Under Construction,Dark,Signs,96,49,Female,,Yes,Intersection,18.82060264,96.55542245,7,18,2023-03-01,Delhi - Rohini,Minor,Bus,3,0,3,Clear,National Highway,Under Construction,Dark,Signs,96,49,Female,,Yes,18.82060264,96.55542245,Mid-age,True
Telangana,Unknown,2022,February,Saturday,17:29,Fatal,5,Bus,10,3,Rainy,Village Road,Under Construction,Dawn,Police Checkpost,67,64,Male,,Yes,Curve,23.11028895,95.18425393,8,17,2022-02-01,Telangana - Unknown,Fatal,Bus,5,10,3,Rainy,Village Road,Under Construction,Dawn,Police Checkpost,67,64,Male,,Yes,23.11028895,95.18425393,Senior,True
Tripura,Unknown,2020,February,Tuesday,21:53,Fatal,2,Bus,5,5,Clear,Urban Road,Dry,Daylight,Signs,118,54,Female,,Yes,Straight Road,12.19148664,69.25203834,2,21,2020-02-01,Tripura - Unknown,Fatal,Bus,2,5,5,Clear,Urban Road,Dry,Daylight,Signs,118,54,Female,,Yes,12.19148664,69.25203834,Mid-age,False
Gujarat,Ahmedabad,2021,April,Thursday,06:45,Minor,5,Truck,7,5,Hazy,National Highway,Wet,Daylight,Police Checkpost,69,21,Female,,Yes,Curve,12.91205952,72.77962966,3,6,2021-04-01,Gujarat - Ahmedabad,Minor,Truck,5,7,5,Hazy,National Highway,Wet,Daylight,Police Checkpost,69,21,Female,,Yes,12.91205952,72.77962966,Young,False
Rajasthan,Udaipur,2018,March,Thursday,11:55,Minor,3,Truck,5,4,Clear,National Highway,Dry,Dawn,Signs,58,66,Female,,Yes,Intersection,31.26821177,71.82013443,2,11,2018-03-01,Rajasthan - Udaipur,Minor,Truck,3,5,4,Clear,National Highway,Dry,Dawn,Signs,58,66,Female,,Yes,31.26821177,71.82013443,Senior,False
Odisha,Unknown,2018,August,Friday,03:41,Serious,1,Pedestrian,0,1,Foggy,Village Road,Under Construction,Daylight,,91,68,Male,Expired,No,Bridge,33.54511748,89.05341739,4,3,2018-08-01,Odisha - Unknown,Serious,Pedestrian,1,0,1,Foggy,Village Road,Under Construction,Daylight,,91,68,Male,Expired,No,33.54511748,89.05341739,Senior,False
Assam,Unknown,2020,February,Monday,07:43,Serious,4,Two-Wheeler,10,5,Foggy,National Highway,Wet,Dusk,Signs,81,50,Male,Expired,No,Straight Road,18.07935154,91.71577457,4,7,2020-02-01,Assam - Unknown,Serious,Two-Wheeler,4,10,5,Foggy,National Highway,Wet,Dusk,Signs,81,50,Male,Expired,No,18.07935154,91.71577457,Mid-age,False
Chandigarh,Unknown,2023,February,Sunday,00:50,Fatal,2,Bus,9,4,Rainy,Urban Road,Under Construction,Dusk,Police Checkpost,69,28,Female,,Yes,Bridge,15.31010617,74.19182962,7,0,2023-02-01,Chandigarh - Unknown,Fatal,Bus,2,9,4,Rainy,Urban Road,Under Construction,Dusk,Police Checkpost,69,28,Female,,Yes,15.31010617,74.19182962,Young,True
Tamil Nadu,Coimbatore,2021,December,Friday,23:18,Serious,2,Cycle,2,1,Hazy,National Highway,Under Construction,Dark,Signs,59,66,Male,,Yes,Intersection,25.38798767,82.6697281,7,23,2021-12-01,Tamil Nadu - Coimbatore,Serious,Cycle,2,2,1,Hazy,National Highway,Under Construction,Dark,Signs,59,66,Male,,Yes,25.38798767,82.6697281,Senior,False
Mizoram,Unknown,2022,January,Monday,11:17,Serious,4,Car,7,1,Clear,Urban Road,Dry,Daylight,Police Checkpost,87,56,Male,,No,Curve,19.03582262,92.38038781,7,11,2022-01-01,Mizoram - Unknown,Serious,Car,4,7,1,Clear,Urban Road,Dry,Daylight,Police Checkpost,87,56,Male,,No,19.03582262,92.38038781,Mid-age,False
Uttarakhand,Unknown,2023,August,Tuesday,18:40,Minor,2,Pedestrian,6,1,Hazy,State Highway,Wet,Dawn,,31,20,Male,Valid,No,Bridge,8.685431603,89.2512448,3,18,2023-08-01,Uttarakhand - Unknown,Minor,Pedestrian,2,6,1,Hazy,State Highway,Wet,Dawn,,31,20,Male,Valid,No,8.685431603,89.2512448,Young,False
Madhya Pradesh,Unknown,2021,May,Monday,23:56,Fatal,3,Cycle,9,5,Rainy,Village Road,Wet,Dawn,Signals,104,22,Male,Expired,Yes,Bridge,12.21612013,83.72487896,2,23,2021-05-01,Madhya Pradesh - Unknown,Fatal,Cycle,3,9,5,Rainy,Village Road,Wet,Dawn,Signals,104,22,Male,Expired,Yes,12.21612013,83.72487896,Young,False
Jharkhand,Unknown,2023,September,Saturday,05:14,Fatal,2,Bus,5,0,Rainy,Village Road,Wet,Dark,Signs,75,41,Female,Expired,No,Straight Road,27.33125018,85.12008302,7,5,2023-09-01,Jharkhand - Unknown,Fatal,Bus,2,5,0,Rainy,Village Road,Wet,Dark,Signs,75,41,Female,Expired,No,27.33125018,85.12008302,Adult,True
Meghalaya,Unknown,2023,February,Wednesday,03:23,Serious,3,Bus,3,3,Clear,National Highway,Dry,Daylight,Signals,49,30,Female,,Yes,Curve,25.79094643,82.74245586,5,3,2023-02-01,Meghalaya - Unknown,Serious,Bus,3,3,3,Clear,National Highway,Dry,Daylight,Signals,49,30,Female,,Yes,25.79094643,82.74245586,Young,False
Manipur,Unknown,2021,July,Tuesday,16:37,Minor,1,Cycle,10,2,Stormy,National Highway,Wet,Daylight,Signs,101,45,Male,Valid,Yes,Straight Road,8.731591798,76.62890509,8,16,2021-07-01,Manipur - Unknown,Minor,Cycle,1,10,2,Stormy,National Highway,Wet,Daylight,Signs,101,45,Male,Valid,Yes,8.731591798,76.62890509,Adult,False
Himachal Pradesh,Unknown,2023,September,Sunday,19:16,Minor,2,Truck,9,5,Rainy,National Highway,Under Construction,Dusk,Police Checkpost,86,21,Female,Expired,Yes,Straight Road,13.99324837,84.38563779,7,19,2023-09-01,Himachal Pradesh - Unknown,Minor,Truck,2,9,5,Rainy,National Highway,Under Construction,Dusk,Police Checkpost,86,21,Female,Expired,Yes,13.99324837,84.38563779,Young,True
Uttarakhand,Unknown,2019,February,Saturday,03:49,Minor,5,Two-Wheeler,5,1,Foggy,National Highway,Damaged,Dark,,60,33,Female,Expired,Yes,Bridge,14.23901951,87.97767376,4,3,2019-02-01,Uttarakhand - Unknown,Minor,Two-Wheeler,5,5,1,Foggy,National Highway,Damaged,Dark,,60,33,Female,Expired,Yes,14.23901951,87.97767376,Adult,True
Kerala,Unknown,2021,May,Wednesday,01:25,Serious,5,Truck,10,1,Foggy,Urban Road,Wet,Dark,Signs,79,57,Female,,Yes,Straight Road,26.14110408,93.32636456,7,1,2021-05-01,Kerala - Unknown,Serious,Truck,5,10,1,Foggy,Urban Road,Wet,Dark,Signs,79,57,Female,,Yes,26.14110408,93.32636456,Mid-age,False
Puducherry,Unknown,2019,March,Thursday,22:44,Fatal,5,Cycle,9,2,Clear,Village Road,Dry,Daylight,Police Checkpost,65,52,Female,,Yes,Intersection,8.532184519,86.45244927,6,22,2019-03-01,Puducherry - Unknown,Fatal,Cycle,5,9,2,Clear,Village Road,Dry,Daylight,Police Checkpost,65,52,Female,,Yes,8.532184519,86.45244927,Mid-age,False
Puducherry,Unknown,2018,April,Friday,15:35,Fatal,1,Bus,1,1,Rainy,State Highway,Damaged,Dark,Police Checkpost,58,59,Male,,Yes,Bridge,10.81093171,90.07252457,3,15,2018-04-01,Puducherry - Unknown,Fatal,Bus,1,1,1,Rainy,State Highway,Damaged,Dark,Police Checkpost,58,59,Male,,Yes,10.81093171,90.07252457,Mid-age,False
Maharashtra,Nagpur,2020,June,Sunday,12:28,Fatal,4,Car,5,0,Clear,Village Road,Damaged,Dark,Police Checkpost,87,69,Female,Valid,Yes,Bridge,29.59773431,72.64207741,2,12,2020-06-01,Maharashtra - Nagpur,Fatal,Car,4,5,0,Clear,Village Road,Damaged,Dark,Police Checkpost,87,69,Female,Valid,Yes,29.59773431,72.64207741,Senior,True
Bihar,Unknown,2020,November,Monday,20:49,Fatal,2,Bus,3,2,Foggy,Village Road,Damaged,Daylight,Police Checkpost,106,52,Female,Expired,Yes,Bridge,12.82070588,81.38516676,5,20,2020-11-01,Bihar - Unknown,Fatal,Bus,2,3,2,Foggy,Village Road,Damaged,Daylight,Police Checkpost,106,52,Female,Expired,Yes,12.82070588,81.38516676,Mid-age,False
Delhi,New Delhi,2022,August,Tuesday,11:09,Minor,2,Car,5,5,Hazy,Village Road,Wet,Dawn,Signs,60,64,Female,,No,Curve,25.62414491,68.27061697,6,11,2022-08-01,Delhi - New Delhi,Minor,Car,2,5,5,Hazy,Village Road,Wet,Dawn,Signs,60,64,Female,,No,25.62414491,68.27061697,Senior,False
Odisha,Unknown,2018,December,Thursday,22:33,Minor,1,Bus,10,0,Stormy,State Highway,Wet,Daylight,Signs,51,59,Male,Valid,No,Curve,14.43093509,75.15368707,3,22,2018-12-01,Odisha - Unknown,Minor,Bus,1,10,0,Stormy,State Highway,Wet,Daylight,Signs,51,59,Male,Valid,No,14.43093509,75.15368707,Mid-age,False
West Bengal,Siliguri,2018,April,Wednesday,20:59,Serious,4,Cycle,10,1,Foggy,State Highway,Damaged,Dawn,Signals,37,35,Female,Expired,No,Curve,10.6849176,89.06738974,7,20,2018-04-01,West Bengal - Siliguri,Serious,Cycle,4,10,1,Foggy,State Highway,Damaged,Dawn,Signals,37,35,Female,Expired,No,10.6849176,89.06738974,Adult,False
Madhya Pradesh,Unknown,2023,January,Thursday,23:47,Serious,2,Pedestrian,10,5,Foggy,State Highway,Under Construction,Daylight,Signals,35,21,Male,Valid,Yes,Intersection,14.56564916,96.76248859,8,23,2023-01-01,Madhya Pradesh - Unknown,Serious,Pedestrian,2,10,5,Foggy,State Highway,Under Construction,Daylight,Signals,35,21,Male,Valid,Yes,14.56564916,96.76248859,Young,False
Sikkim,Unknown,2022,June,Monday,10:49,Serious,2,Cycle,10,0,Clear,National Highway,Wet,Dusk,Police Checkpost,72,24,Male,,Yes,Bridge,27.50120716,70.87616489,2,10,2022-06-01,Sikkim - Unknown,Serious,Cycle,2,10,0,Clear,National Highway,Wet,Dusk,Police Checkpost,72,24,Male,,Yes,27.50120716,70.87616489,Young,False
Puducherry,Unknown,2022,June,Saturday,23:43,Minor,5,Auto-Rickshaw,2,0,Clear,State Highway,Dry,Dark,Signals,78,58,Female,Valid,No,Straight Road,31.10380464,79.64333516,3,23,2022-06-01,Puducherry - Unknown,Minor,Auto-Rickshaw,5,2,0,Clear,State Highway,Dry,Dark,Signals,78,58,Female,Valid,No,31.10380464,79.64333516,Mid-age,True
Uttar Pradesh,Lucknow,2021,April,Wednesday,09:47,Fatal,3,Pedestrian,3,2,Stormy,State Highway,Under Construction,Dark,,54,24,Male,,Yes,Intersection,30.41593634,91.20205809,5,9,2021-04-01,Uttar Pradesh - Lucknow,Fatal,Pedestrian,3,3,2,Stormy,State Highway,Under Construction,Dark,,54,24,Male,,Yes,30.41593634,91.20205809,Young,False
Uttar Pradesh,Lucknow,2022,May,Thursday,03:50,Serious,5,Truck,7,5,Foggy,Village Road,Wet,Dawn,,98,50,Female,Valid,No,Bridge,18.7239553,73.9170334,6,3,2022-05-01,Uttar Pradesh - Lucknow,Serious,Truck,5,7,5,Foggy,Village Road,Wet,Dawn,,98,50,Female,Valid,No,18.7239553,73.9170334,Mid-age,False
Sikkim,Unknown,2018,June,Wednesday,16:31,Minor,3,Bus,4,1,Stormy,Urban Road,Damaged,Dawn,Signals,87,18,Male,Expired,Yes,Straight Road,26.03829869,84.09746353,7,16,2018-06-01,Sikkim - Unknown,Minor,Bus,3,4,1,Stormy,Urban Road,Damaged,Dawn,Signals,87,18,Male,Expired,Yes,26.03829869,84.09746353,Teen,False
Andhra Pradesh,Visakhapatnam,2018,April,Monday,20:13,Minor,2,Auto-Rickshaw,1,1,Foggy,Village Road,Dry,Daylight,,92,27,Female,Valid,Yes,Bridge,13.53457598,89.25906758,5,20,2018-04-01,Andhra Pradesh - Visakhapatnam,Minor,Auto-Rickshaw,2,1,1,Foggy,Village Road,Dry,Daylight,,92,27,Female,Valid,Yes,13.53457598,89.25906758,Young,False
Rajasthan,Jaipur,2018,February,Monday,07:01,Serious,1,Pedestrian,4,5,Hazy,Urban Road,Under Construction,Dark,Signals,73,23,Male,Expired,Yes,Curve,15.91498872,85.86357806,5,7,2018-02-01,Rajasthan - Jaipur,Serious,Pedestrian,1,4,5,Hazy,Urban Road,Under Construction,Dark,Signals,73,23,Male,Expired,Yes,15.91498872,85.86357806,Young,False
Andhra Pradesh,Tirupati,2021,January,Tuesday,03:21,Minor,1,Two-Wheeler,9,2,Stormy,State Highway,Under Construction,Dawn,,46,44,Male,Valid,No,Straight Road,32.2010671,73.4527173,2,3,2021-01-01,Andhra Pradesh - Tirupati,Minor,Two-Wheeler,1,9,2,Stormy,State Highway,Under Construction,Dawn,,46,44,Male,Valid,No,32.2010671,73.4527173,Adult,False
Karnataka,Mysore,2018,March,Sunday,03:39,Serious,2,Car,5,3,Foggy,Urban Road,Wet,Dark,Signals,118,55,Female,,Yes,Intersection,8.351051935,78.30615249,5,3,2018-03-01,Karnataka - Mysore,Serious,Car,2,5,3,Foggy,Urban Road,Wet,Dark,Signals,118,55,Female,,Yes,8.351051935,78.30615249,Mid-age,True
Haryana,Unknown,2023,November,Friday,06:15,Minor,4,Bus,3,2,Stormy,Village Road,Wet,Dawn,Signals,64,31,Female,Expired,No,Curve,10.30873033,90.72996175,8,6,2023-11-01,Haryana - Unknown,Minor,Bus,4,3,2,Stormy,Village Road,Wet,Dawn,Signals,64,31,Female,Expired,No,10.30873033,90.72996175,Adult,False
Uttar Pradesh,Varanasi,2021,August,Wednesday,09:03,Minor,3,Cycle,3,0,Clear,Village Road,Dry,Daylight,Signs,101,34,Female,Valid,No,Bridge,13.61292889,84.07256891,8,9,2021-08-01,Uttar Pradesh - Varanasi,Minor,Cycle,3,3,0,Clear,Village Road,Dry,Daylight,Signs,101,34,Female,Valid,No,13.61292889,84.07256891,Adult,False
Haryana,Unknown,2018,October,Monday,23:01,Minor,1,Car,9,1,Rainy,Urban Road,Damaged,Daylight,,120,46,Male,,No,Intersection,8.716369505,68.15165879,3,23,2018-10-01,Haryana - Unknown,Minor,Car,1,9,1,Rainy,Urban Road,Damaged,Daylight,,120,46,Male,,No,8.716369505,68.15165879,Mid-age,False
Bihar,Unknown,2023,October,Saturday,23:39,Serious,3,Two-Wheeler,5,1,Clear,Urban Road,Wet,Dawn,,83,24,Male,,Yes,Curve,12.89875675,90.06873204,3,23,2023-10-01,Bihar - Unknown,Serious,Two-Wheeler,3,5,1,Clear,Urban Road,Wet,Dawn,,83,24,Male,,Yes,12.89875675,90.06873204,Young,True
Haryana,Unknown,2019,October,Monday,20:38,Serious,4,Cycle,0,1,Stormy,State Highway,Dry,Daylight,Signs,31,44,Female,Expired,Yes,Straight Road,23.74212215,69.02402929,4,20,2019-10-01,Haryana - Unknown,Serious,Cycle,4,0,1,Stormy,State Highway,Dry,Daylight,Signs,31,44,Female,Expired,Yes,23.74212215,69.02402929,Adult,False
Assam,Unknown,2019,March,Friday,14:15,Serious,4,Cycle,9,5,Clear,Village Road,Wet,Dawn,Police Checkpost,107,26,Male,Valid,No,Intersection,19.37846287,89.6262797,8,14,2019-03-01,Assam - Unknown,Serious,Cycle,4,9,5,Clear,Village Road,Wet,Dawn,Police Checkpost,107,26,Male,Valid,No,19.37846287,89.6262797,Young,False
Assam,Unknown,2022,May,Tuesday,01:19,Minor,1,Truck,2,3,Stormy,Village Road,Under Construction,Dawn,,54,55,Female,Valid,No,Intersection,32.1021362,73.87193624,1,1,2022-05-01,Assam - Unknown,Minor,Truck,1,2,3,Stormy,Village Road,Under Construction,Dawn,,54,55,Female,Valid,No,32.1021362,73.87193624,Mid-age,False
Odisha,Unknown,2020,October,Thursday,03:13,Minor,5,Bus,0,0,Foggy,Urban Road,Under Construction,Dawn,Police Checkpost,76,62,Male,,Yes,Straight Road,30.07097617,95.78413092,7,3,2020-10-01,Odisha - Unknown,Minor,Bus,5,0,0,Foggy,Urban Road,Under Construction,Dawn,Police Checkpost,76,62,Male,,Yes,30.07097617,95.78413092,Senior,False
Chandigarh,Unknown,2020,January,Monday,12:52,Minor,5,Auto-Rickshaw,10,1,Stormy,State Highway,Damaged,Dusk,Signals,100,66,Female,Valid,No,Intersection,17.2290685,78.67028179,5,12,2020-01-01,Chandigarh - Unknown,Minor,Auto-Rickshaw,5,10,1,Stormy,State Highway,Damaged,Dusk,Signals,100,66,Female,Valid,No,17.2290685,78.67028179,Senior,False
Maharashtra,Mumbai,2021,September,Tuesday,20:06,Serious,3,Bus,10,4,Clear,Village Road,Dry,Dark,,52,26,Female,Valid,Yes,Intersection,15.0044327,77.48101687,6,20,2021-09-01,Maharashtra - Mumbai,Serious,Bus,3,10,4,Clear,Village Road,Dry,Dark,,52,26,Female,Valid,Yes,15.0044327,77.48101687,Young,False
Uttar Pradesh,Varanasi,2023,September,Friday,20:13,Fatal,5,Pedestrian,5,1,Rainy,State Highway,Dry,Dusk,Signs,81,31,Male,,No,Bridge,18.25169502,72.31775346,1,20,2023-09-01,Uttar Pradesh - Varanasi,Fatal,Pedestrian,5,5,1,Rainy,State Highway,Dry,Dusk,Signs,81,31,Male,,No,18.25169502,72.31775346,Adult,False
Manipur,Unknown,2023,April,Thursday,04:03,Minor,3,Car,2,1,Stormy,Urban Road,Dry,Daylight,,63,60,Male,Valid,No,Straight Road,23.93796345,76.86252225,5,4,2023-04-01,Manipur - Unknown,Minor,Car,3,2,1,Stormy,Urban Road,Dry,Daylight,,63,60,Male,Valid,No,23.93796345,76.86252225,Mid-age,False
Karnataka,Bangalore,2022,December,Tuesday,08:14,Minor,1,Truck,3,2,Clear,Village Road,Dry,Daylight,Signs,109,23,Female,Expired,No,Curve,15.2377183,93.42287209,5,8,2022-12-01,Karnataka - Bangalore,Minor,Truck,1,3,2,Clear,Village Road,Dry,Daylight,Signs,109,23,Female,Expired,No,15.2377183,93.42287209,Young,False
Haryana,Unknown,2022,October,Monday,01:04,Serious,2,Truck,4,0,Stormy,Urban Road,Dry,Dusk,Police Checkpost,114,48,Male,Expired,No,Curve,24.85202051,96.89369579,9,1,2022-10-01,Haryana - Unknown,Serious,Truck,2,4,0,Stormy,Urban Road,Dry,Dusk,Police Checkpost,114,48,Male,Expired,No,24.85202051,96.89369579,Mid-age,False
Nagaland,Unknown,2023,October,Thursday,07:37,Fatal,1,Auto-Rickshaw,8,3,Foggy,Village Road,Dry,Dusk,Signs,84,18,Female,,No,Intersection,19.05411461,78.68097638,6,7,2023-10-01,Nagaland - Unknown,Fatal,Auto-Rickshaw,1,8,3,Foggy,Village Road,Dry,Dusk,Signs,84,18,Female,,No,19.05411461,78.68097638,Teen,False
Goa,Unknown,2022,January,Saturday,16:05,Fatal,3,Auto-Rickshaw,8,5,Foggy,State Highway,Wet,Dusk,Signs,98,59,Female,Expired,No,Intersection,22.90527388,81.0097083,7,16,2022-01-01,Goa - Unknown,Fatal,Auto-Rickshaw,3,8,5,Foggy,State Highway,Wet,Dusk,Signs,98,59,Female,Expired,No,22.90527388,81.0097083,Mid-age,True
Uttarakhand,Unknown,2019,February,Sunday,18:06,Serious,1,Car,6,5,Rainy,State Highway,Under Construction,Daylight,,44,20,Male,Expired,No,Straight Road,19.77541629,88.94005721,7,18,2019-02-01,Uttarakhand - Unknown,Serious,Car,1,6,5,Rainy,State Highway,Under Construction,Daylight,,44,20,Male,Expired,No,19.77541629,88.94005721,Young,True
Manipur,Unknown,2019,December,Wednesday,18:24,Minor,4,Car,9,2,Foggy,Urban Road,Wet,Dark,Police Checkpost,59,41,Female,Valid,No,Straight Road,15.95057551,93.69967763,7,18,2019-12-01,Manipur - Unknown,Minor,Car,4,9,2,Foggy,Urban Road,Wet,Dark,Police Checkpost,59,41,Female,Valid,No,15.95057551,93.69967763,Adult,False
Haryana,Unknown,2020,January,Wednesday,22:36,Fatal,3,Cycle,6,3,Hazy,Urban Road,Under Construction,Dawn,,32,26,Male,Expired,Yes,Bridge,33.60823929,85.19828569,9,22,2020-01-01,Haryana - Unknown,Fatal,Cycle,3,6,3,Hazy,Urban Road,Under Construction,Dawn,,32,26,Male,Expired,Yes,33.60823929,85.19828569,Young,False
Jammu and Kashmir,Unknown,2022,November,Saturday,14:16,Fatal,1,Cycle,6,1,Hazy,Village Road,Wet,Dark,Signals,31,43,Male,Expired,No,Bridge,28.61735644,79.35424525,1,14,2022-11-01,Jammu and Kashmir - Unknown,Fatal,Cycle,1,6,1,Hazy,Village Road,Wet,Dark,Signals,31,43,Male,Expired,No,28.61735644,79.35424525,Adult,True
Mizoram,Unknown,2023,April,Sunday,00:59,Fatal,3,Auto-Rickshaw,8,0,Clear,Urban Road,Damaged,Dusk,Signs,65,19,Female,Expired,Yes,Curve,11.78305575,79.96603338,3,0,2023-04-01,Mizoram - Unknown,Fatal,Auto-Rickshaw,3,8,0,Clear,Urban Road,Damaged,Dusk,Signs,65,19,Female,Expired,Yes,11.78305575,79.96603338,Young,True
